"","source","target","weight"
"13681","know","good",1
"13682","mind","judg",1
"13683","devot","entir",1
"13684","mind","bodi",1
"13685","south","forc",1
"13686","forc","undergo",1
"13687","train","receiv",1
"13688","deep","heart",1
"13689","heart","south",1
"13690","condit","attitud",1
"13691","attitud","peopl",1
"13692","understand","brain",1
"13693","brain","southern",1
"13694","southern","work",1
"13695","caus","much",1
"13696","much","hate",1
"13697","hate","impos",1
"13698","impos","negro",1
"13699","patriot","supposedli",1
"13700","speech","war",1
"13701","war","take",1
"13702","effort","time",1
"13703","time","heap",1
"13704","heap","abus",1
"13705","abus","negro",1
"13706","effort","energi",1
"13707","defeat","enemi",1
"13708","mind","white",1
"13709","white","fear",1
"13710","fear","rise",1
"13711","rise","negro",1
"13712","reason","stupid",1
"13713","treatment","fellow",1
"13714","fellow","stupid",1
"13715","know","fear",1
"13716","unrest","forc",1
"13717","run","lead",1
"13718","factor","lengthen",1
"13719","lengthen","war",1
"13720","sai","hous",1
"13721","hous","armi",1
"13722","fall","know",1
"13723","hitler","good",1
"13724","judg","averag",1
"13725","environ","soldier",1
"13726","soldier","devot",1
"13727","devot","mind",1
"13728","entir","bodi",1
"13729","train","advers",1
"13730","armi","receiv",1
"13731","peopl","grow",1
"13732","bad","imposs",1
"13733","brain","white",1
"13734","caus","enmiti",1
"13735","impos","soldier",1
"13736","patriot","war",1
"13737","speech","effort",1
"13738","supposedli","take",1
"13739","war","time",1
"13740","take","heap",1
"13741","time","insult",1
"13742","abus","soldier",1
"13743","war","energi",1
"13744","energi","us",1
"13745","us","defeat",1
"13746","enemi","mind",1
"13747","mind","peopl",1
"13748","southern","fear",1
"13749","negro","danger",1
"13750","danger","vaunt",1
"13751","reason","treatment",1
"13752","stupid","fellow",1
"13753","treatment","american",1
"13754","stupid","know",1
"13755","long","lead",1
"13756","run","factor",1
"13757","lead","lengthen",1
"13758","hous","divid",1
"13759","good","think",1
"13760","think","mind",1
"13761","judg","opinion",1
"13762","soldier","meet",1
"13763","valu","train",1
"13764","train","friendli",1
"13765","friendli","soldier",1
"13766","bodi","necessari",1
"13767","necessari","advers",1
"13768","train","condit",1
"13769","south","undergo",1
"13770","fine","place",1
"13771","young","man",1
"13772","sever","year",1
"13773","year","train",1
"13774","southern","state",1
"13775","becom","bore",1
"13776","sever","train",1
"13777","recreat","limit",1
"13778","bore","lose",1
"13779","lose","moral",1
"13780","armi","fine",1
"13781","man","sever",1
"13782","help","futur",1
"13783","send","southern",1
"13784","state","ceas",1
"13785","ceas","help",1
"13786","limit","becom",1
"13787","becom","lose",1
"13788","armi","place",1
"13789","young","sever",1
"13790","man","year",1
"13791","futur","negro",1
"13792","send","state",1
"13793","southern","ceas",1
"13794","help","prison",1
"13795","prison","recreat",1
"13796","limit","bore",1
"13797","bore","moral",1
"13798","southern","state",1
"13799","time","think",1
"13800","soldier","idea",1
"13801","think","soldier",1
"13802","idea","armi",1
"13803","armi","color",1
"13804","favor","southern",1
"13805","favor","state",1
"13806","get","good",1
"13807","good","treatment",1
"13808","sick","man",1
"13809","get","treatment",1
"13810","treatment","hospit",1
"13811","good","hospit",1
"13812","good","treatment",1
"13813","brother","hood",1
"13814","man","feel",1
"13815","make","feel",1
"13816","war","let",1
"13817","let","man",1
"13818","feel","wai",1
"13819","wai","treat",1
"13820","will","bear",1
"13821","bear","plai",1
"13822","treatment","respect",1
"13823","hood","creat",1
"13824","let","feel",1
"13825","man","wai",1
"13826","good","respect",1
"13827","brother","creat",1
"13828","war","man",1
"13829","feel","treat",1
"13830","treat","wai",1
"13831","want","sure",1
"13832","sure","will",1
"13833","will","plai",1
"13834","plai","part",1
"13835","snd","eateri",1
"13836","eateri","like",1
"13837","like","snd",1
"13838","littl","acknowledg",1
"13839","armi","seem",1
"13840","non","commission",1
"13841","commission","offic",1
"13842","acknowledg","lot",1
"13843","good","make",1
"13844","non","offic",1
"13845","write","name",1
"13846","hope","correct",1
"13847","place","camp",1
"13848","camp","wish",1
"13849","approv","littl",1
"13850","littl","lot",1
"13851","try","good",1
"13852","good","armi",1
"13853","feel","man",1
"13854","man","armi",1
"13855","armi","treat",1
"13856","treat","man",1
"13857","dog","non",1
"13858","name","hope",1
"13859","correct","find",1
"13860","give","chanc",1
"13861","volunt","pleasi",1
"13862","approv","acknowledg",1
"13863","armi","job",1
"13864","job","get",1
"13865","get","armi",1
"13866","try","job",1
"13867","job","feel",1
"13868","man","dog",1
"13869","dog","commission",1
"13870","offic","feel",1
"13871","privileg","thing",1
"13872","chanc","place",1
"13873","place","wish",1
"13874","relig","nation",1
"13875","receiv","strength",1
"13876","heavenli","father",1
"13877","strength","power",1
"13878","prai","help",1
"13879","nation","receiv",1
"13880","receiv","power",1
"13881","power","heavenli",1
"13882","need","servic",1
"13883","relig","receiv",1
"13884","nation","strength",1
"13885","power","father",1
"13886","father","prai",1
"13887","privileg","white",2
"13888","white","fight",1
"13889","fight","caus",1
"13890","fair","questionnair",1
"13891","simpl","manner",1
"13892","give","soldier",1
"13893","soldier","chanc",1
"13894","chanc","express",1
"13895","make","feel",1
"13896","benefit","countri",1
"13897","questionnair","give",1
"13898","import","unit",1
"13899","unit","make",1
"13900","think","fair",1
"13901","fair","give",1
"13902","give","chanc",1
"13903","soldier","express",1
"13904","manner","give",1
"13905","give","import",1
"13906","white","soldier",2
"13907","chanc","white",2
"13908","chanc","soldier",2
"13909","negros","soldier",1
"13910","bodi","els",1
"13911","show","make",1
"13912","armi","negros",1
"13913","soldier","dose",1
"13914","ride","back",1
"13915","pai","much",1
"13916","make","differnt",1
"13917","armi","soldier",1
"13918","white","dose",1
"13919","look","negro",1
"13920","much","bodi",1
"13921","soldier","cous",1
"13922","cous","thing",1
"13923","thing","war",1
"13924","look","ride",1
"13925","back","bu",1
"13926","bu","pai",1
"13927","soldier","white",1
"13928","white","show",1
"13929","show","differnt",1
"13930","dose","look",1
"13931","much","els",1
"13932","white","cous",1
"13933","war","look",1
"13934","much","soldier",1
"13935","color","white",1
"13936","white","make",1
"13937","high","thing",1
"13938","bouth","look",1
"13939","look","high",1
"13940","jim","crow",1
"13941","crow","camp",1
"13942","white","peopl",1
"13943","peopl","think",1
"13944","jim","camp",1
"13945","camp","wai",1
"13946","wai","white",1
"13947","white","think",1
"13948","area","black",1
"13949","crow","wai",1
"13950","wai","peopl",1
"13951","fight","war",1
"13952","jim","wai",1
"13953","camp","white",1
"13954","wai","think",1
"13955","think","good",1
"13956","black","fight",1
"13957","negro","soldier",2
"13958","white","soldier",2
"13959","soldier","save",2
"13960","save","life",2
"13961","soldier","life",2
"13962","life","soldier",2
"13963","negro","save",1
"13964","life","white",1
"13965","soldier","white",1
"13966","white","save",1
"13967","life","negro",1
"13968","soldier","mix",1
"13969","mix","hurt",1
"13970","white","white",1
"13971","soldier","soldier",1
"13972","negro","mix",1
"13973","fight","purpos",1
"13974","west","place",1
"13975","make","remark",1
"13976","south","negro",1
"13977","place","south",1
"13978","good","make",1
"13979","west","south",1
"13980","good","remark",1
"13981","good","questionnair",1
"13982","get","differ",1
"13983","differ","idea",1
"13984","good","halv",1
"13985","halv","class",1
"13986","class","get",1
"13987","get","idea",1
"13988","idea","oppinion",1
"13989","mae","know",1
"13990","treat","camp",1
"13991","class","differ",1
"13992","differ","oppinion",1
"13993","good","class",1
"13994","halv","get",1
"13995","class","idea",1
"13996","get","oppinion",1
"13997","oppinion","solud",1
"13998","solud","mae",1
"13999","know","treat",1
"14000","bu","situat",1
"14001","good","brake",1
"14002","get","good",1
"14003","brake","transport",1
"14004","situat","poor",1
"14005","poor","negro",1
"14006","camp","south",1
"14007","south","hope",1
"14008","hope","get",1
"14009","get","brake",1
"14010","good","transport",1
"14011","bu","poor",1
"14012","wai","white",1
"14013","enough","white",1
"14014","need","good",1
"14015","good","bu",1
"14016","bu","servic",1
"14017","good","treatment",1
"14018","white","treat",1
"14019","treat","negro",1
"14020","white","fill",1
"14021","need","bu",1
"14022","good","servic",1
"14023","servic","good",1
"14024","wai","treat",1
"14025","enough","fill",1
"14026","need","servic",1
"14027","bu","good",1
"14028","servic","treatment",1
"14029","treatment","white",1
"14030","white","negro",1
"14031","ride","enough",1
"14032","fill","need",1
"14033","good","good",1
"14034","bu","treatment",1
"14035","good","white",1
"14036","like","peopl",3
"14037","white","peopl",1
"14038","color","peopl",1
"14039","like","comp.",1
"14040","like","state",1
"14041","like","transport",1
"14042","like","white",1
"14043","like","color",1
"14044","rais","south",1
"14045","south","white",1
"14046","white","stand",1
"14047","think","get",1
"14048","stand","negro",1
"14049","know","get",1
"14050","fair","chanc",2
"14051","get","fight",2
"14052","chanc","war",2
"14053","see","make",2
"14054","fair","war",2
"14055","war","get",2
"14056","get","punish",1
"14057","soldier","good",1
"14058","aint","fight",1
"14059","high","rank",1
"14060","rank","offic",1
"14061","offic","treat",1
"14062","foreign","countri",1
"14063","war","brake",1
"14064","war","break",1
"14065","treat","soldier",1
"14066","outfit","high",1
"14067","high","offic",1
"14068","rank","treat",1
"14069","get","privileg",1
"14070","make","think",1
"14071","restrict","camp",1
"14072","treat","good",1
"14073","act","aint",1
"14074","outfit","rank",1
"14075","high","treat",1
"14076","privileg","think",1
"14077","brake","get",1
"14078","break","get",1
"14079","punish","man",1
"14080","act","fight",1
"14081","fight","countri",1
"14082","outfit","offic",1
"14083","understand","seem",1
"14084","chanc","brake",1
"14085","chanc","break",1
"14086","good","bu",1
"14087","bu","servic",1
"14088","spin-dri","clener",1
"14089","good","servic",1
"14090","like","good",1
"14091","servic","like",1
"14092","clener","post",1
"14093","like","bu",1
"14094","bu","like",1
"14095","like","spin-dri",1
"14096","spin-dri","post",1
"14097","treat","wright",1
"14098","man","shorti",1
"14099","shorti","shortag",1
"14100","get","chanc",1
"14101","lot","job",1
"14102","hade","chanc",1
"14103","work","wemon",1
"14104","wemon","kill",1
"14105","enough","enough",1
"14106","man","shortag",1
"14107","job","work",1
"14108","enough","man",1
"14109","man","job",1
"14110","armi","hapen",1
"14111","negro","treat",1
"14112","chanc","lot",1
"14113","work","kill",1
"14114","kill","enough",1
"14115","bu","line",2
"14116","sure","ride",2
"14117","white","peopl",2
"14118","line","sure",2
"14119","bu","sure",2
"14120","line","ride",2
"14121","ride","want",2
"14122","peopl","negro",2
"14123","want","want",1
"14124","negro","set",1
"14125","negro","let",1
"14126","let","think",1
"14127","want","front",1
"14128","set","bu",1
"14129","want","white",1
"14130","set","line",1
"14131","negro","think",1
"14132","mutual","understand",2
"14133","good","question",1
"14134","good","wai",1
"14135","thing","stand",1
"14136","good","place",1
"14137","puggl","soldier",1
"14138","wai","get",1
"14139","get","opinion",1
"14140","remedi","solut",1
"14141","becom","good",1
"14142","place","live",1
"14143","questionnair","good",1
"14144","good","get",1
"14145","opinion","thing",1
"14146","solut","mutual",1
"14147","rest","world",1
"14148","world","mutual",1
"14149","world","think",1
"14150","think","becom",1
"14151","becom","place",1
"14152","good","live",1
"14153","questionnair","question",1
"14154","soldier","countri",1
"14155","wai","opinion",1
"14156","opinion","stand",1
"14157","stand","remedi",1
"14158","solut","understand",1
"14159","world","understand",1
"14160","understand","world",1
"14161","life","liberti",2
"14162","honest","live",2
"14163","like","see",2
"14164","chanc","life",2
"14165","right","make",2
"14166","make","honest",2
"14167","chanc","liberti",2
"14168","liberti","right",2
"14169","make","live",2
"14170","man","chanc",2
"14171","life","right",2
"14172","live","thank",2
"14173","see","come",1
"14174","come","man",1
"14175","like","come",1
"14176","right","honest",1
"14177","see","man",1
"14178","color","line",1
"14179","line","draw",1
"14180","feel","inferior",1
"14181","white","peopl",1
"14182","ideal","place",1
"14183","industri","e.t.c",1
"14184","rememb","life",1
"14185","come","time",1
"14186","color","draw",1
"14187","draw","pick",1
"14188","pick","person",1
"14189","good","bad",1
"14190","bad","rich",1
"14191","rich","poor",1
"14192","peopl","colo",1
"14193","colo","insepar",1
"14194","win","fight",1
"14195","place","live",1
"14196","lot","industri",1
"14197","hope","come",1
"14198","line","pick",1
"14199","poor","race",1
"14200","race","race",1
"14201","white","colo",1
"14202","fight","u.s.a",1
"14203","ideal","live",1
"14204","live","lot",1
"14205","lot","e.t.c",1
"14206","life","beauti",1
"14207","color","pick",1
"14208","draw","person",1
"14209","person","know",1
"14210","color","good",1
"14211","good","rich",1
"14212","bad","poor",1
